%count	x
5	-29.576472	3.525553	-37.904732	-11.154099	-42.960380	-67.891044	67.733350	30.301261	-23.817169	-62.225035	
10	-29.576472	3.525553	-37.904732	-11.154099	-42.960380	-67.891044	67.733350	30.301261	-23.817169	-62.225035	
15	-29.576472	3.525553	-37.904732	-11.154099	-42.960380	-67.891044	67.733350	30.301261	-23.817169	-62.225035	
20	-29.576472	3.525553	-37.904732	-11.154099	-42.960380	-67.891044	67.733350	30.301261	-23.817169	-62.225035	
25	71.570028	-26.734177	-28.162913	-75.043027	86.760505	91.918131	-67.033948	66.394429	-18.025481	-4.490362	
30	71.570028	-26.734177	-28.162913	-75.043027	86.760505	91.918131	-67.033948	66.394429	-18.025481	-4.490362	
35	71.570028	-26.734177	-28.162913	-75.043027	86.760505	91.918131	-67.033948	66.394429	-18.025481	-4.490362	
40	64.744005	-4.504845	10.676404	-58.022707	24.361421	63.740998	36.617929	43.896479	-35.455867	-12.225565	
45	64.744005	-4.504845	10.676404	-58.022707	24.361421	63.740998	36.617929	43.896479	-35.455867	-12.225565	
50	64.744005	-4.504845	10.676404	-58.022707	24.361421	63.740998	36.617929	43.896479	-35.455867	-12.225565	
100	-12.918230	14.982269	25.167646	-54.560796	-67.379843	-17.289562	-15.887885	45.456005	-46.118898	-17.426811	
150	-12.918230	14.982269	25.167646	-54.560796	-67.379843	-17.289562	-15.887885	45.456005	-46.118898	-17.426811	
200	-12.918230	14.982269	25.167646	-54.560796	-67.379843	-17.289562	-15.887885	45.456005	-46.118898	-17.426811	
250	-12.918230	14.982269	25.167646	-54.560796	-67.379843	-17.289562	-15.887885	45.456005	-46.118898	-17.426811	
300	-12.918230	14.982269	25.167646	-54.560796	-67.379843	-17.289562	-15.887885	45.456005	-46.118898	-17.426811	
350	-12.918230	14.982269	25.167646	-54.560796	-67.379843	-17.289562	-15.887885	45.456005	-46.118898	-17.426811	
400	-12.918230	14.982269	25.167646	-54.560796	-67.379843	-17.289562	-15.887885	45.456005	-46.118898	-17.426811	
450	19.825906	-48.443421	65.639682	-72.619554	-28.058715	31.858011	-22.316404	51.899350	-36.624984	-7.325772	
500	19.825906	-48.443421	65.639682	-72.619554	-28.058715	31.858011	-22.316404	51.899350	-36.624984	-7.325772	
