%count	x
5	43.798598	35.644264	55.341420	25.579397	-54.679921	-8.756692	55.602866	-63.785369	-49.013529	-34.424383	
10	43.798598	35.644264	55.341420	25.579397	-54.679921	-8.756692	55.602866	-63.785369	-49.013529	-34.424383	
15	43.798598	35.644264	55.341420	25.579397	-54.679921	-8.756692	55.602866	-63.785369	-49.013529	-34.424383	
20	43.798598	35.644264	55.341420	25.579397	-54.679921	-8.756692	55.602866	-63.785369	-49.013529	-34.424383	
25	43.798598	35.644264	55.341420	25.579397	-54.679921	-8.756692	55.602866	-63.785369	-49.013529	-34.424383	
30	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
35	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
40	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
45	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
50	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
100	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
150	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
200	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
250	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
300	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
350	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
400	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
450	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
500	45.335178	68.832582	84.721212	-91.627919	-12.408742	-34.726957	72.485887	-42.723642	40.636544	77.078374	
