%count	x
5	-56.651073	48.723300	-53.870336	-6.245396	-20.017575	-31.939365	-89.980296	53.303065	-60.459577	-38.131482	
10	45.249166	97.036212	-73.636063	77.262165	-87.015815	-82.560268	-57.159933	-73.253038	26.815412	87.643457	
15	-71.630423	-22.150366	-42.276382	33.930015	-92.795170	-38.286666	-59.096038	14.855713	10.841835	-94.505085	
20	-99.211438	5.566937	-38.550994	38.063748	-71.290144	84.318029	-42.753607	99.301751	-94.938295	22.476389	
25	-99.211438	5.566937	-38.550994	38.063748	-71.290144	84.318029	-42.753607	99.301751	-94.938295	22.476389	
30	-99.211438	5.566937	-38.550994	38.063748	-71.290144	84.318029	-42.753607	99.301751	-94.938295	22.476389	
35	-99.211438	5.566937	-38.550994	38.063748	-71.290144	84.318029	-42.753607	99.301751	-94.938295	22.476389	
40	-99.211438	5.566937	-38.550994	38.063748	-71.290144	84.318029	-42.753607	99.301751	-94.938295	22.476389	
45	-99.211438	5.566937	-38.550994	38.063748	-71.290144	84.318029	-42.753607	99.301751	-94.938295	22.476389	
50	-99.211438	5.566937	-38.550994	38.063748	-71.290144	84.318029	-42.753607	99.301751	-94.938295	22.476389	
100	-24.174201	44.231073	52.996501	-36.793053	33.895645	-29.326377	-3.326505	-18.469488	-13.584993	77.414762	
150	-24.174201	44.231073	52.996501	-36.793053	33.895645	-29.326377	-3.326505	-18.469488	-13.584993	77.414762	
200	-24.174201	44.231073	52.996501	-36.793053	33.895645	-29.326377	-3.326505	-18.469488	-13.584993	77.414762	
250	-24.174201	44.231073	52.996501	-36.793053	33.895645	-29.326377	-3.326505	-18.469488	-13.584993	77.414762	
300	-24.174201	44.231073	52.996501	-36.793053	33.895645	-29.326377	-3.326505	-18.469488	-13.584993	77.414762	
350	-24.174201	44.231073	52.996501	-36.793053	33.895645	-29.326377	-3.326505	-18.469488	-13.584993	77.414762	
400	43.890797	-64.936998	-78.303520	35.998348	-87.879983	-65.366630	25.346629	-21.514155	18.612166	91.492520	
450	43.890797	-64.936998	-78.303520	35.998348	-87.879983	-65.366630	25.346629	-21.514155	18.612166	91.492520	
500	-4.234550	-79.783554	-33.844779	42.038602	40.493655	83.766585	51.525428	64.901883	-36.318401	0.844039	
