     % Run	                  15	                  30	                  45	                  60	                  75	                  90	                 105	                 120	                 135	                 150	                 300	                 450	                 600	                 750	                 900	                1050	                1200	                1350	                1500	
         1	        3.512535e+02	        3.457027e+02	        3.457027e+02	        3.457027e+02	        3.457027e+02	        3.457027e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	        3.445252e+02	
         2	        3.521555e+02	        3.513374e+02	        3.481807e+02	        3.481807e+02	        3.481807e+02	        3.481807e+02	        3.481807e+02	        3.481807e+02	        3.481807e+02	        3.481807e+02	        3.481807e+02	        3.458541e+02	        3.452889e+02	        3.452889e+02	        3.452889e+02	        3.452889e+02	        3.444980e+02	        3.444980e+02	        3.444980e+02	
         3	        3.510589e+02	        3.510589e+02	        3.491028e+02	        3.491028e+02	        3.477409e+02	        3.477409e+02	        3.477409e+02	        3.477409e+02	        3.477409e+02	        3.477409e+02	        3.465292e+02	        3.465292e+02	        3.465292e+02	        3.449259e+02	        3.449259e+02	        3.449259e+02	        3.449259e+02	        3.449259e+02	        3.449259e+02	
         4	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.446686e+02	        3.428408e+02	        3.428408e+02	
         5	        3.477546e+02	        3.477546e+02	        3.477546e+02	        3.477546e+02	        3.477546e+02	        3.477546e+02	        3.477546e+02	        3.477546e+02	        3.477546e+02	        3.477546e+02	        3.450804e+02	        3.450804e+02	        3.432339e+02	        3.432339e+02	        3.432339e+02	        3.432339e+02	        3.432339e+02	        3.432339e+02	        3.432339e+02	
         6	        3.548169e+02	        3.528225e+02	        3.510090e+02	        3.510090e+02	        3.491084e+02	        3.491084e+02	        3.491084e+02	        3.491084e+02	        3.472235e+02	        3.472235e+02	        3.463262e+02	        3.463262e+02	        3.463262e+02	        3.447821e+02	        3.447821e+02	        3.447821e+02	        3.447415e+02	        3.447415e+02	        3.447415e+02	
         7	        3.535150e+02	        3.487565e+02	        3.487565e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	        3.435295e+02	
         8	        3.515759e+02	        3.508195e+02	        3.496481e+02	        3.496481e+02	        3.496481e+02	        3.496481e+02	        3.474907e+02	        3.474907e+02	        3.474907e+02	        3.474907e+02	        3.452255e+02	        3.452255e+02	        3.415238e+02	        3.415238e+02	        3.415238e+02	        3.415238e+02	        3.415238e+02	        3.415238e+02	        3.415238e+02	
         9	        3.476022e+02	        3.476022e+02	        3.476022e+02	        3.476022e+02	        3.476022e+02	        3.476022e+02	        3.476022e+02	        3.476022e+02	        3.476022e+02	        3.476022e+02	        3.475409e+02	        3.475409e+02	        3.455043e+02	        3.455043e+02	        3.455043e+02	        3.455043e+02	        3.455043e+02	        3.455043e+02	        3.451975e+02	
        10	        3.480052e+02	        3.468929e+02	        3.468929e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	        3.424900e+02	
        11	        3.508779e+02	        3.473906e+02	        3.473906e+02	        3.473906e+02	        3.473906e+02	        3.473906e+02	        3.473906e+02	        3.473906e+02	        3.473906e+02	        3.473906e+02	        3.473906e+02	        3.470666e+02	        3.449078e+02	        3.449078e+02	        3.438734e+02	        3.438734e+02	        3.438734e+02	        3.438734e+02	        3.438734e+02	
        12	        3.486250e+02	        3.486250e+02	        3.486250e+02	        3.486250e+02	        3.486250e+02	        3.486250e+02	        3.486250e+02	        3.486250e+02	        3.486250e+02	        3.438371e+02	        3.438371e+02	        3.438371e+02	        3.438371e+02	        3.438371e+02	        3.438371e+02	        3.438371e+02	        3.438371e+02	        3.405633e+02	        3.405633e+02	
        13	        3.504279e+02	        3.504279e+02	        3.478696e+02	        3.478696e+02	        3.462150e+02	        3.462150e+02	        3.462150e+02	        3.462150e+02	        3.462150e+02	        3.462150e+02	        3.462150e+02	        3.462150e+02	        3.462150e+02	        3.455949e+02	        3.455949e+02	        3.455949e+02	        3.455949e+02	        3.455949e+02	        3.455949e+02	
        14	        3.514216e+02	        3.514216e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.458130e+02	        3.410348e+02	        3.410348e+02	        3.410348e+02	        3.410348e+02	        3.410348e+02	        3.410348e+02	
        15	        3.512808e+02	        3.512808e+02	        3.473082e+02	        3.473082e+02	        3.473082e+02	        3.473082e+02	        3.473082e+02	        3.473082e+02	        3.459918e+02	        3.459918e+02	        3.459918e+02	        3.459918e+02	        3.459918e+02	        3.456738e+02	        3.422833e+02	        3.422833e+02	        3.422833e+02	        3.422833e+02	        3.422833e+02	
        16	        3.547012e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.447939e+02	        3.411880e+02	        3.411880e+02	        3.411880e+02	        3.411880e+02	        3.411880e+02	        3.411880e+02	
        17	        3.509818e+02	        3.509818e+02	        3.496987e+02	        3.496987e+02	        3.496987e+02	        3.496987e+02	        3.496987e+02	        3.476103e+02	        3.476103e+02	        3.475094e+02	        3.465831e+02	        3.465831e+02	        3.460041e+02	        3.460041e+02	        3.460041e+02	        3.460041e+02	        3.434315e+02	        3.434315e+02	        3.434315e+02	
        18	        3.520383e+02	        3.514472e+02	        3.514472e+02	        3.485415e+02	        3.485415e+02	        3.482402e+02	        3.482402e+02	        3.482402e+02	        3.482402e+02	        3.482402e+02	        3.482402e+02	        3.446323e+02	        3.446323e+02	        3.446323e+02	        3.446323e+02	        3.446323e+02	        3.428719e+02	        3.428719e+02	        3.428719e+02	
        19	        3.521071e+02	        3.521071e+02	        3.521071e+02	        3.449163e+02	        3.449163e+02	        3.449163e+02	        3.449163e+02	        3.449163e+02	        3.449163e+02	        3.449163e+02	        3.449163e+02	        3.435655e+02	        3.435655e+02	        3.435655e+02	        3.435655e+02	        3.435655e+02	        3.435655e+02	        3.435655e+02	        3.435655e+02	
        20	        3.515115e+02	        3.475629e+02	        3.475629e+02	        3.475629e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	        3.428413e+02	
