%count	x
5	-43.689181	-40.598497	88.018098	-90.117911	-62.814983	-83.394983	-61.022286	-76.831990	-60.655661	84.849450	
10	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
15	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
20	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
25	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
30	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
35	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
40	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
45	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
50	40.561491	39.383662	96.444634	4.293043	-94.350361	31.438078	-80.427733	-76.929244	57.741408	5.573628	
100	12.373482	-21.201538	40.684846	-37.627469	24.967825	-78.852147	22.543399	-38.965799	49.088193	-33.527107	
150	12.373482	-21.201538	40.684846	-37.627469	24.967825	-78.852147	22.543399	-38.965799	49.088193	-33.527107	
200	12.373482	-21.201538	40.684846	-37.627469	24.967825	-78.852147	22.543399	-38.965799	49.088193	-33.527107	
250	5.786936	-6.309299	14.802405	-64.416875	-4.394821	33.113920	-14.471748	-84.910785	89.148124	-8.731215	
300	5.786936	-6.309299	14.802405	-64.416875	-4.394821	33.113920	-14.471748	-84.910785	89.148124	-8.731215	
350	5.786936	-6.309299	14.802405	-64.416875	-4.394821	33.113920	-14.471748	-84.910785	89.148124	-8.731215	
400	5.786936	-6.309299	14.802405	-64.416875	-4.394821	33.113920	-14.471748	-84.910785	89.148124	-8.731215	
450	5.786936	-6.309299	14.802405	-64.416875	-4.394821	33.113920	-14.471748	-84.910785	89.148124	-8.731215	
500	5.786936	-6.309299	14.802405	-64.416875	-4.394821	33.113920	-14.471748	-84.910785	89.148124	-8.731215	
