%count	x
5	-43.151650	-31.756871	6.343492	-40.329318	56.489430	-86.577473	-55.322965	14.961229	11.172867	-40.158494	
10	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
15	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
20	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
25	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
30	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
35	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
40	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
45	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
50	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
100	4.434028	38.755584	-84.663547	-28.682101	-84.259904	42.190249	53.677156	10.806200	69.650452	26.562016	
150	72.484396	39.779071	8.701459	-35.094568	-61.942211	-12.525679	18.565813	43.739523	75.170497	-13.366667	
200	72.484396	39.779071	8.701459	-35.094568	-61.942211	-12.525679	18.565813	43.739523	75.170497	-13.366667	
250	72.484396	39.779071	8.701459	-35.094568	-61.942211	-12.525679	18.565813	43.739523	75.170497	-13.366667	
300	72.484396	39.779071	8.701459	-35.094568	-61.942211	-12.525679	18.565813	43.739523	75.170497	-13.366667	
350	72.484396	39.779071	8.701459	-35.094568	-61.942211	-12.525679	18.565813	43.739523	75.170497	-13.366667	
400	72.484396	39.779071	8.701459	-35.094568	-61.942211	-12.525679	18.565813	43.739523	75.170497	-13.366667	
450	72.484396	39.779071	8.701459	-35.094568	-61.942211	-12.525679	18.565813	43.739523	75.170497	-13.366667	
500	72.484396	39.779071	8.701459	-35.094568	-61.942211	-12.525679	18.565813	43.739523	75.170497	-13.366667	
