%count	x
5	44.677605	35.360357	-69.405242	-7.998526	94.565018	-56.680060	42.875729	-78.903665	30.286355	20.079807	
10	37.351316	-15.131240	-82.032110	4.978360	-7.798554	-45.243830	40.803091	28.211630	92.583996	53.585788	
15	37.351316	-15.131240	-82.032110	4.978360	-7.798554	-45.243830	40.803091	28.211630	92.583996	53.585788	
20	37.351316	-15.131240	-82.032110	4.978360	-7.798554	-45.243830	40.803091	28.211630	92.583996	53.585788	
25	37.351316	-15.131240	-82.032110	4.978360	-7.798554	-45.243830	40.803091	28.211630	92.583996	53.585788	
30	37.351316	-15.131240	-82.032110	4.978360	-7.798554	-45.243830	40.803091	28.211630	92.583996	53.585788	
35	37.351316	-15.131240	-82.032110	4.978360	-7.798554	-45.243830	40.803091	28.211630	92.583996	53.585788	
40	37.351316	-15.131240	-82.032110	4.978360	-7.798554	-45.243830	40.803091	28.211630	92.583996	53.585788	
45	79.551094	11.217005	-13.319571	-27.370513	-48.696240	64.863064	21.730989	63.867165	31.916329	4.415822	
50	79.551094	11.217005	-13.319571	-27.370513	-48.696240	64.863064	21.730989	63.867165	31.916329	4.415822	
100	-62.036052	33.652022	-11.366482	-84.009821	69.125313	95.657296	-8.196890	70.897487	76.148612	-16.498714	
150	12.781926	70.418181	-41.400014	-63.379449	11.789469	-32.838456	-15.863353	-17.498530	57.029222	-4.029426	
200	12.781926	70.418181	-41.400014	-63.379449	11.789469	-32.838456	-15.863353	-17.498530	57.029222	-4.029426	
250	12.781926	70.418181	-41.400014	-63.379449	11.789469	-32.838456	-15.863353	-17.498530	57.029222	-4.029426	
300	12.781926	70.418181	-41.400014	-63.379449	11.789469	-32.838456	-15.863353	-17.498530	57.029222	-4.029426	
350	12.781926	70.418181	-41.400014	-63.379449	11.789469	-32.838456	-15.863353	-17.498530	57.029222	-4.029426	
400	12.781926	70.418181	-41.400014	-63.379449	11.789469	-32.838456	-15.863353	-17.498530	57.029222	-4.029426	
450	12.781926	70.418181	-41.400014	-63.379449	11.789469	-32.838456	-15.863353	-17.498530	57.029222	-4.029426	
500	12.781926	70.418181	-41.400014	-63.379449	11.789469	-32.838456	-15.863353	-17.498530	57.029222	-4.029426	
