%count	x
15	18.780070	-31.480148	-64.996280	58.751843	-47.650682	-51.360699	4.390231	56.021695	-19.941529	-18.344639	-47.525587	-3.377319	60.721471	47.927924	45.327868	-57.507149	8.255057	-57.613174	87.493798	-57.685119	-7.800114	-25.657576	-6.527762	-64.219974	-54.078888	49.537821	53.575101	13.030029	57.167209	90.823891	
30	18.780070	-31.480148	-64.996280	58.751843	-47.650682	-51.360699	4.390231	56.021695	-19.941529	-18.344639	-47.525587	-3.377319	60.721471	47.927924	45.327868	-57.507149	8.255057	-57.613174	87.493798	-57.685119	-7.800114	-25.657576	-6.527762	-64.219974	-54.078888	49.537821	53.575101	13.030029	57.167209	90.823891	
45	18.780070	-31.480148	-64.996280	58.751843	-47.650682	-51.360699	4.390231	56.021695	-19.941529	-18.344639	-47.525587	-3.377319	60.721471	47.927924	45.327868	-57.507149	8.255057	-57.613174	87.493798	-57.685119	-7.800114	-25.657576	-6.527762	-64.219974	-54.078888	49.537821	53.575101	13.030029	57.167209	90.823891	
60	18.780070	-31.480148	-64.996280	58.751843	-47.650682	-51.360699	4.390231	56.021695	-19.941529	-18.344639	-47.525587	-3.377319	60.721471	47.927924	45.327868	-57.507149	8.255057	-57.613174	87.493798	-57.685119	-7.800114	-25.657576	-6.527762	-64.219974	-54.078888	49.537821	53.575101	13.030029	57.167209	90.823891	
75	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
90	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
105	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
120	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
135	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
150	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
300	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
450	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
600	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
750	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
900	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
1050	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
1200	60.598174	46.440802	88.166615	-1.318351	-10.064298	28.824597	2.722044	-4.174898	-55.876137	-13.581006	49.297154	-75.030546	93.719833	-70.919048	11.910656	28.472219	34.146922	-57.300292	7.061543	15.774933	73.415577	-86.551699	51.907622	26.196231	-5.859890	88.214163	-76.996067	-53.380616	68.307752	20.882909	
1350	14.269688	67.582519	32.666878	39.592690	-68.820481	-16.904260	-11.277287	58.628771	-33.126593	34.654005	29.727880	-67.340596	54.024388	-61.917788	-69.692029	75.554875	78.397551	-65.420470	35.511849	-69.802301	98.920799	-47.511153	11.234910	-29.417422	-97.769547	53.809954	-15.472568	-84.156146	71.037804	-5.679135	
1500	14.269688	67.582519	32.666878	39.592690	-68.820481	-16.904260	-11.277287	58.628771	-33.126593	34.654005	29.727880	-67.340596	54.024388	-61.917788	-69.692029	75.554875	78.397551	-65.420470	35.511849	-69.802301	98.920799	-47.511153	11.234910	-29.417422	-97.769547	53.809954	-15.472568	-84.156146	71.037804	-5.679135	
