%count	x
15	43.375056	59.884281	61.786233	31.926568	45.908129	37.407601	96.446375	-70.632583	-76.142635	74.556730	83.934760	-83.850672	91.900714	39.945260	-66.240270	-29.809583	35.301829	56.662986	68.682233	0.901634	-89.718309	59.490503	-21.915658	50.866803	-14.970351	-37.771880	49.417133	21.282451	73.133662	-41.470682	
30	3.740079	12.346720	-25.771560	2.578594	44.654933	-2.421834	-41.980080	98.945465	93.205336	-53.196806	-64.799102	-73.024917	36.748435	99.253077	75.120451	-63.261770	-67.005312	-66.462306	-87.884674	65.710129	46.471363	18.600797	-22.217269	-87.145976	-61.723352	16.507796	57.195573	-12.649992	69.301273	-11.116229	
45	-37.564609	-38.642538	-42.625825	76.149215	-66.888487	-31.199039	56.539301	98.955068	51.034025	-66.607384	-3.210156	-36.862529	-73.253487	-23.185329	53.936403	-23.518169	52.411830	21.715978	82.829265	89.789848	91.293380	-32.317766	-97.482088	78.049200	24.131840	-83.261437	-17.525388	10.075988	-66.294252	19.959538	
60	-37.564609	-38.642538	-42.625825	76.149215	-66.888487	-31.199039	56.539301	98.955068	51.034025	-66.607384	-3.210156	-36.862529	-73.253487	-23.185329	53.936403	-23.518169	52.411830	21.715978	82.829265	89.789848	91.293380	-32.317766	-97.482088	78.049200	24.131840	-83.261437	-17.525388	10.075988	-66.294252	19.959538	
75	-37.564609	-38.642538	-42.625825	76.149215	-66.888487	-31.199039	56.539301	98.955068	51.034025	-66.607384	-3.210156	-36.862529	-73.253487	-23.185329	53.936403	-23.518169	52.411830	21.715978	82.829265	89.789848	91.293380	-32.317766	-97.482088	78.049200	24.131840	-83.261437	-17.525388	10.075988	-66.294252	19.959538	
90	-37.564609	-38.642538	-42.625825	76.149215	-66.888487	-31.199039	56.539301	98.955068	51.034025	-66.607384	-3.210156	-36.862529	-73.253487	-23.185329	53.936403	-23.518169	52.411830	21.715978	82.829265	89.789848	91.293380	-32.317766	-97.482088	78.049200	24.131840	-83.261437	-17.525388	10.075988	-66.294252	19.959538	
105	-37.564609	-38.642538	-42.625825	76.149215	-66.888487	-31.199039	56.539301	98.955068	51.034025	-66.607384	-3.210156	-36.862529	-73.253487	-23.185329	53.936403	-23.518169	52.411830	21.715978	82.829265	89.789848	91.293380	-32.317766	-97.482088	78.049200	24.131840	-83.261437	-17.525388	10.075988	-66.294252	19.959538	
120	-37.564609	-38.642538	-42.625825	76.149215	-66.888487	-31.199039	56.539301	98.955068	51.034025	-66.607384	-3.210156	-36.862529	-73.253487	-23.185329	53.936403	-23.518169	52.411830	21.715978	82.829265	89.789848	91.293380	-32.317766	-97.482088	78.049200	24.131840	-83.261437	-17.525388	10.075988	-66.294252	19.959538	
135	-37.564609	-38.642538	-42.625825	76.149215	-66.888487	-31.199039	56.539301	98.955068	51.034025	-66.607384	-3.210156	-36.862529	-73.253487	-23.185329	53.936403	-23.518169	52.411830	21.715978	82.829265	89.789848	91.293380	-32.317766	-97.482088	78.049200	24.131840	-83.261437	-17.525388	10.075988	-66.294252	19.959538	
150	-37.564609	-38.642538	-42.625825	76.149215	-66.888487	-31.199039	56.539301	98.955068	51.034025	-66.607384	-3.210156	-36.862529	-73.253487	-23.185329	53.936403	-23.518169	52.411830	21.715978	82.829265	89.789848	91.293380	-32.317766	-97.482088	78.049200	24.131840	-83.261437	-17.525388	10.075988	-66.294252	19.959538	
300	59.060965	-56.687249	40.955333	-51.533682	42.049690	-0.859715	-23.661461	79.104212	85.080574	66.980399	45.702038	-70.103330	-96.322705	63.312779	-12.043816	44.813976	27.068223	85.623081	62.057392	-97.571561	-60.608917	30.435302	-47.051365	40.018750	53.478508	90.556517	22.581146	6.662055	-80.836407	-46.699698	
450	59.060965	-56.687249	40.955333	-51.533682	42.049690	-0.859715	-23.661461	79.104212	85.080574	66.980399	45.702038	-70.103330	-96.322705	63.312779	-12.043816	44.813976	27.068223	85.623081	62.057392	-97.571561	-60.608917	30.435302	-47.051365	40.018750	53.478508	90.556517	22.581146	6.662055	-80.836407	-46.699698	
600	-37.646154	61.235585	-39.698969	76.060927	78.994070	36.420752	64.925667	-0.525145	-99.571069	-65.226118	95.381714	-87.790849	-19.278993	-51.669580	-69.195003	-3.527542	48.921781	-89.343650	83.098647	52.287797	69.545723	62.981501	-45.879514	31.506042	90.549470	-15.427064	1.441067	71.247467	-71.509841	-42.648921	
750	-37.646154	61.235585	-39.698969	76.060927	78.994070	36.420752	64.925667	-0.525145	-99.571069	-65.226118	95.381714	-87.790849	-19.278993	-51.669580	-69.195003	-3.527542	48.921781	-89.343650	83.098647	52.287797	69.545723	62.981501	-45.879514	31.506042	90.549470	-15.427064	1.441067	71.247467	-71.509841	-42.648921	
900	-37.646154	61.235585	-39.698969	76.060927	78.994070	36.420752	64.925667	-0.525145	-99.571069	-65.226118	95.381714	-87.790849	-19.278993	-51.669580	-69.195003	-3.527542	48.921781	-89.343650	83.098647	52.287797	69.545723	62.981501	-45.879514	31.506042	90.549470	-15.427064	1.441067	71.247467	-71.509841	-42.648921	
1050	-37.646154	61.235585	-39.698969	76.060927	78.994070	36.420752	64.925667	-0.525145	-99.571069	-65.226118	95.381714	-87.790849	-19.278993	-51.669580	-69.195003	-3.527542	48.921781	-89.343650	83.098647	52.287797	69.545723	62.981501	-45.879514	31.506042	90.549470	-15.427064	1.441067	71.247467	-71.509841	-42.648921	
1200	-37.646154	61.235585	-39.698969	76.060927	78.994070	36.420752	64.925667	-0.525145	-99.571069	-65.226118	95.381714	-87.790849	-19.278993	-51.669580	-69.195003	-3.527542	48.921781	-89.343650	83.098647	52.287797	69.545723	62.981501	-45.879514	31.506042	90.549470	-15.427064	1.441067	71.247467	-71.509841	-42.648921	
1350	-37.646154	61.235585	-39.698969	76.060927	78.994070	36.420752	64.925667	-0.525145	-99.571069	-65.226118	95.381714	-87.790849	-19.278993	-51.669580	-69.195003	-3.527542	48.921781	-89.343650	83.098647	52.287797	69.545723	62.981501	-45.879514	31.506042	90.549470	-15.427064	1.441067	71.247467	-71.509841	-42.648921	
1500	-37.646154	61.235585	-39.698969	76.060927	78.994070	36.420752	64.925667	-0.525145	-99.571069	-65.226118	95.381714	-87.790849	-19.278993	-51.669580	-69.195003	-3.527542	48.921781	-89.343650	83.098647	52.287797	69.545723	62.981501	-45.879514	31.506042	90.549470	-15.427064	1.441067	71.247467	-71.509841	-42.648921	
