%count	x
5	32.626971	-73.884683	38.717525	62.870999	-34.689825	59.975321	-24.880431	40.133731	49.320752	-13.979486	
10	32.626971	-73.884683	38.717525	62.870999	-34.689825	59.975321	-24.880431	40.133731	49.320752	-13.979486	
15	33.753791	-11.736837	-27.852970	-11.587717	66.550657	1.920056	-19.750896	53.028766	46.000381	52.238879	
20	33.753791	-11.736837	-27.852970	-11.587717	66.550657	1.920056	-19.750896	53.028766	46.000381	52.238879	
25	33.753791	-11.736837	-27.852970	-11.587717	66.550657	1.920056	-19.750896	53.028766	46.000381	52.238879	
30	33.753791	-11.736837	-27.852970	-11.587717	66.550657	1.920056	-19.750896	53.028766	46.000381	52.238879	
35	33.753791	-11.736837	-27.852970	-11.587717	66.550657	1.920056	-19.750896	53.028766	46.000381	52.238879	
40	33.753791	-11.736837	-27.852970	-11.587717	66.550657	1.920056	-19.750896	53.028766	46.000381	52.238879	
45	33.753791	-11.736837	-27.852970	-11.587717	66.550657	1.920056	-19.750896	53.028766	46.000381	52.238879	
50	33.753791	-11.736837	-27.852970	-11.587717	66.550657	1.920056	-19.750896	53.028766	46.000381	52.238879	
100	19.566584	3.793336	-31.884264	81.583702	-25.726769	75.305284	-11.834139	73.501004	17.535817	30.013691	
150	38.933700	-13.556146	-29.914579	67.343889	-29.971131	-22.539081	81.475261	56.365726	14.040332	-81.062473	
200	38.933700	-13.556146	-29.914579	67.343889	-29.971131	-22.539081	81.475261	56.365726	14.040332	-81.062473	
250	38.933700	-13.556146	-29.914579	67.343889	-29.971131	-22.539081	81.475261	56.365726	14.040332	-81.062473	
300	38.933700	-13.556146	-29.914579	67.343889	-29.971131	-22.539081	81.475261	56.365726	14.040332	-81.062473	
350	38.933700	-13.556146	-29.914579	67.343889	-29.971131	-22.539081	81.475261	56.365726	14.040332	-81.062473	
400	94.702682	-52.784322	81.243628	-50.675974	70.986981	32.655187	-67.892684	-3.998324	70.877712	-59.411837	
450	94.702682	-52.784322	81.243628	-50.675974	70.986981	32.655187	-67.892684	-3.998324	70.877712	-59.411837	
500	94.702682	-52.784322	81.243628	-50.675974	70.986981	32.655187	-67.892684	-3.998324	70.877712	-59.411837	
