%count	x
5	-25.423340	88.691208	61.335082	-91.864480	-74.937649	-51.270927	57.474790	30.469412	67.839031	-3.408263	
10	-25.423340	88.691208	61.335082	-91.864480	-74.937649	-51.270927	57.474790	30.469412	67.839031	-3.408263	
15	-25.423340	88.691208	61.335082	-91.864480	-74.937649	-51.270927	57.474790	30.469412	67.839031	-3.408263	
20	-49.122908	92.357191	48.777444	-26.259612	-62.048816	10.909241	45.241873	12.584994	21.606506	80.174612	
25	-49.122908	92.357191	48.777444	-26.259612	-62.048816	10.909241	45.241873	12.584994	21.606506	80.174612	
30	30.585114	71.006591	-3.315713	-78.705973	55.499770	-49.261851	-21.057906	-66.697563	58.094448	-18.672976	
35	30.585114	71.006591	-3.315713	-78.705973	55.499770	-49.261851	-21.057906	-66.697563	58.094448	-18.672976	
40	30.585114	71.006591	-3.315713	-78.705973	55.499770	-49.261851	-21.057906	-66.697563	58.094448	-18.672976	
45	30.585114	71.006591	-3.315713	-78.705973	55.499770	-49.261851	-21.057906	-66.697563	58.094448	-18.672976	
50	30.585114	71.006591	-3.315713	-78.705973	55.499770	-49.261851	-21.057906	-66.697563	58.094448	-18.672976	
100	30.585114	71.006591	-3.315713	-78.705973	55.499770	-49.261851	-21.057906	-66.697563	58.094448	-18.672976	
150	30.585114	71.006591	-3.315713	-78.705973	55.499770	-49.261851	-21.057906	-66.697563	58.094448	-18.672976	
200	-13.096014	-11.542491	25.515779	-97.619362	14.672620	1.548362	21.570893	-26.222775	75.424654	-23.012638	
250	-13.096014	-11.542491	25.515779	-97.619362	14.672620	1.548362	21.570893	-26.222775	75.424654	-23.012638	
300	-13.096014	-11.542491	25.515779	-97.619362	14.672620	1.548362	21.570893	-26.222775	75.424654	-23.012638	
350	-13.096014	-11.542491	25.515779	-97.619362	14.672620	1.548362	21.570893	-26.222775	75.424654	-23.012638	
400	-13.096014	-11.542491	25.515779	-97.619362	14.672620	1.548362	21.570893	-26.222775	75.424654	-23.012638	
450	-13.096014	-11.542491	25.515779	-97.619362	14.672620	1.548362	21.570893	-26.222775	75.424654	-23.012638	
500	-13.096014	-11.542491	25.515779	-97.619362	14.672620	1.548362	21.570893	-26.222775	75.424654	-23.012638	
