%count	x
5	58.430428	40.207459	-85.129812	-64.687641	48.197017	42.824116	49.202557	87.045434	66.090959	40.475501	
10	-50.800842	-47.523597	71.129708	-41.979843	81.114356	-83.068304	-77.637939	18.647990	35.062432	-30.151744	
15	-50.800842	-47.523597	71.129708	-41.979843	81.114356	-83.068304	-77.637939	18.647990	35.062432	-30.151744	
20	-50.800842	-47.523597	71.129708	-41.979843	81.114356	-83.068304	-77.637939	18.647990	35.062432	-30.151744	
25	-27.837897	76.456204	89.252546	-85.290932	51.254291	97.849223	-32.029780	70.257150	67.983338	3.552040	
30	-27.837897	76.456204	89.252546	-85.290932	51.254291	97.849223	-32.029780	70.257150	67.983338	3.552040	
35	-27.837897	76.456204	89.252546	-85.290932	51.254291	97.849223	-32.029780	70.257150	67.983338	3.552040	
40	-27.837897	76.456204	89.252546	-85.290932	51.254291	97.849223	-32.029780	70.257150	67.983338	3.552040	
45	-27.837897	76.456204	89.252546	-85.290932	51.254291	97.849223	-32.029780	70.257150	67.983338	3.552040	
50	-27.837897	76.456204	89.252546	-85.290932	51.254291	97.849223	-32.029780	70.257150	67.983338	3.552040	
100	34.584339	-46.956148	76.872778	-11.823950	-21.140719	-6.206148	-60.511064	52.927075	9.411788	-37.029736	
150	34.584339	-46.956148	76.872778	-11.823950	-21.140719	-6.206148	-60.511064	52.927075	9.411788	-37.029736	
200	34.584339	-46.956148	76.872778	-11.823950	-21.140719	-6.206148	-60.511064	52.927075	9.411788	-37.029736	
250	34.584339	-46.956148	76.872778	-11.823950	-21.140719	-6.206148	-60.511064	52.927075	9.411788	-37.029736	
300	34.584339	-46.956148	76.872778	-11.823950	-21.140719	-6.206148	-60.511064	52.927075	9.411788	-37.029736	
350	34.584339	-46.956148	76.872778	-11.823950	-21.140719	-6.206148	-60.511064	52.927075	9.411788	-37.029736	
400	45.380007	-75.512557	-15.573853	67.332585	29.338362	51.711483	-98.444503	23.011407	-29.437816	23.183028	
450	45.380007	-75.512557	-15.573853	67.332585	29.338362	51.711483	-98.444503	23.011407	-29.437816	23.183028	
500	45.380007	-75.512557	-15.573853	67.332585	29.338362	51.711483	-98.444503	23.011407	-29.437816	23.183028	
