%count	x
5	-46.071941	64.941554	-42.719820	-4.368560	40.951664	-16.111457	93.387019	8.667468	-43.493093	-63.992524	
10	-46.071941	64.941554	-42.719820	-4.368560	40.951664	-16.111457	93.387019	8.667468	-43.493093	-63.992524	
15	23.411654	-33.821884	-20.881051	-17.281945	-20.507068	-0.088140	97.332621	-39.527705	-43.388388	-85.594555	
20	57.966976	92.033617	94.591848	7.436601	-2.853894	81.494285	20.697428	-83.459196	-75.079547	-25.527319	
25	57.966976	92.033617	94.591848	7.436601	-2.853894	81.494285	20.697428	-83.459196	-75.079547	-25.527319	
30	57.966976	92.033617	94.591848	7.436601	-2.853894	81.494285	20.697428	-83.459196	-75.079547	-25.527319	
35	57.966976	92.033617	94.591848	7.436601	-2.853894	81.494285	20.697428	-83.459196	-75.079547	-25.527319	
40	46.653628	-37.979598	-59.617070	35.374010	-55.972281	-68.400783	40.098732	1.197092	-24.438512	86.892624	
45	46.653628	-37.979598	-59.617070	35.374010	-55.972281	-68.400783	40.098732	1.197092	-24.438512	86.892624	
50	-58.929269	-42.392139	-15.207492	-56.205452	61.866056	30.312095	50.844246	66.645489	-58.115784	-71.460609	
100	47.195392	-2.393660	42.877908	65.105074	96.403687	-14.638269	93.125691	-45.701766	-61.264072	51.215861	
150	47.195392	-2.393660	42.877908	65.105074	96.403687	-14.638269	93.125691	-45.701766	-61.264072	51.215861	
200	28.658681	26.261259	-92.710483	26.284426	21.789738	35.049756	-23.152692	17.719540	-9.449095	-22.807417	
250	28.658681	26.261259	-92.710483	26.284426	21.789738	35.049756	-23.152692	17.719540	-9.449095	-22.807417	
300	28.658681	26.261259	-92.710483	26.284426	21.789738	35.049756	-23.152692	17.719540	-9.449095	-22.807417	
350	28.658681	26.261259	-92.710483	26.284426	21.789738	35.049756	-23.152692	17.719540	-9.449095	-22.807417	
400	28.658681	26.261259	-92.710483	26.284426	21.789738	35.049756	-23.152692	17.719540	-9.449095	-22.807417	
450	28.658681	26.261259	-92.710483	26.284426	21.789738	35.049756	-23.152692	17.719540	-9.449095	-22.807417	
500	28.658681	26.261259	-92.710483	26.284426	21.789738	35.049756	-23.152692	17.719540	-9.449095	-22.807417	
