%count	x
15	52.668093	-64.695471	54.408073	25.252760	23.892663	-18.204134	-24.530472	44.655340	46.944934	-48.461636	74.747776	54.869340	9.513939	2.922608	-38.588898	-54.044954	7.467088	98.308395	24.834415	93.371507	-30.601616	-9.838737	15.394350	-7.420737	86.833475	-51.527110	-54.550135	11.512616	72.918578	-23.725008	
30	-94.392807	31.707337	94.094862	38.768761	18.666027	55.005178	-18.089595	16.065442	-96.283576	-72.417091	-27.227522	-65.436527	27.349442	1.214461	47.974611	38.180548	-60.070335	-72.733640	1.032924	-87.634957	-22.868391	-37.341702	10.848295	48.511272	69.883966	-93.789940	-35.018621	95.336428	56.697413	-74.087820	
45	-4.773214	-87.579450	25.083458	-23.640809	27.203442	64.838371	-52.937338	84.853457	49.142348	39.954578	-19.903312	-95.121029	96.088634	-52.419394	-90.685380	-59.457410	35.266742	4.209042	11.163140	-64.755542	-59.809950	5.978553	65.709127	98.002068	40.753739	66.726739	-77.533897	17.580998	67.423190	-67.987782	
60	-4.773214	-87.579450	25.083458	-23.640809	27.203442	64.838371	-52.937338	84.853457	49.142348	39.954578	-19.903312	-95.121029	96.088634	-52.419394	-90.685380	-59.457410	35.266742	4.209042	11.163140	-64.755542	-59.809950	5.978553	65.709127	98.002068	40.753739	66.726739	-77.533897	17.580998	67.423190	-67.987782	
75	-4.773214	-87.579450	25.083458	-23.640809	27.203442	64.838371	-52.937338	84.853457	49.142348	39.954578	-19.903312	-95.121029	96.088634	-52.419394	-90.685380	-59.457410	35.266742	4.209042	11.163140	-64.755542	-59.809950	5.978553	65.709127	98.002068	40.753739	66.726739	-77.533897	17.580998	67.423190	-67.987782	
90	-4.773214	-87.579450	25.083458	-23.640809	27.203442	64.838371	-52.937338	84.853457	49.142348	39.954578	-19.903312	-95.121029	96.088634	-52.419394	-90.685380	-59.457410	35.266742	4.209042	11.163140	-64.755542	-59.809950	5.978553	65.709127	98.002068	40.753739	66.726739	-77.533897	17.580998	67.423190	-67.987782	
105	-4.773214	-87.579450	25.083458	-23.640809	27.203442	64.838371	-52.937338	84.853457	49.142348	39.954578	-19.903312	-95.121029	96.088634	-52.419394	-90.685380	-59.457410	35.266742	4.209042	11.163140	-64.755542	-59.809950	5.978553	65.709127	98.002068	40.753739	66.726739	-77.533897	17.580998	67.423190	-67.987782	
120	-4.773214	-87.579450	25.083458	-23.640809	27.203442	64.838371	-52.937338	84.853457	49.142348	39.954578	-19.903312	-95.121029	96.088634	-52.419394	-90.685380	-59.457410	35.266742	4.209042	11.163140	-64.755542	-59.809950	5.978553	65.709127	98.002068	40.753739	66.726739	-77.533897	17.580998	67.423190	-67.987782	
135	-4.773214	-87.579450	25.083458	-23.640809	27.203442	64.838371	-52.937338	84.853457	49.142348	39.954578	-19.903312	-95.121029	96.088634	-52.419394	-90.685380	-59.457410	35.266742	4.209042	11.163140	-64.755542	-59.809950	5.978553	65.709127	98.002068	40.753739	66.726739	-77.533897	17.580998	67.423190	-67.987782	
150	-4.773214	-87.579450	25.083458	-23.640809	27.203442	64.838371	-52.937338	84.853457	49.142348	39.954578	-19.903312	-95.121029	96.088634	-52.419394	-90.685380	-59.457410	35.266742	4.209042	11.163140	-64.755542	-59.809950	5.978553	65.709127	98.002068	40.753739	66.726739	-77.533897	17.580998	67.423190	-67.987782	
