%count	x
5	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
10	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
15	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
20	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
25	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
30	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
35	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
40	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
45	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
50	28.815157	-25.651985	13.797031	-64.316130	-22.486075	2.030029	-3.742674	96.312613	76.798530	53.413500	
100	-67.707934	22.464846	-65.079750	-28.286442	56.542731	-22.657408	30.856306	25.560710	97.643497	39.607033	
150	-67.707934	22.464846	-65.079750	-28.286442	56.542731	-22.657408	30.856306	25.560710	97.643497	39.607033	
200	-67.707934	22.464846	-65.079750	-28.286442	56.542731	-22.657408	30.856306	25.560710	97.643497	39.607033	
250	57.662969	65.742548	11.459852	12.377685	36.949972	19.673327	-52.018622	26.079583	30.541035	-23.878935	
300	2.396721	82.377486	-56.166360	-75.622758	-30.947881	-29.302060	-46.644991	-6.250702	9.105227	33.027879	
350	2.396721	82.377486	-56.166360	-75.622758	-30.947881	-29.302060	-46.644991	-6.250702	9.105227	33.027879	
400	2.396721	82.377486	-56.166360	-75.622758	-30.947881	-29.302060	-46.644991	-6.250702	9.105227	33.027879	
450	2.396721	82.377486	-56.166360	-75.622758	-30.947881	-29.302060	-46.644991	-6.250702	9.105227	33.027879	
500	2.396721	82.377486	-56.166360	-75.622758	-30.947881	-29.302060	-46.644991	-6.250702	9.105227	33.027879	
