     % Run	                   5	                  10	                  15	                  20	                  25	                  30	                  35	                  40	                  45	                  50	                 100	                 150	                 200	                 250	                 300	                 350	                 400	                 450	                 500	
         1	        9.047756e+02	        9.047756e+02	        9.047756e+02	        9.046603e+02	        9.046603e+02	        9.046603e+02	        9.046603e+02	        9.046603e+02	        9.046603e+02	        9.046603e+02	        9.043329e+02	        9.043329e+02	        9.043329e+02	        9.042848e+02	        9.042848e+02	        9.042722e+02	        9.042722e+02	        9.042095e+02	        9.042095e+02	
         2	        9.048416e+02	        9.046396e+02	        9.046396e+02	        9.046396e+02	        9.046396e+02	        9.046396e+02	        9.046396e+02	        9.046396e+02	        9.045838e+02	        9.045838e+02	        9.045838e+02	        9.045838e+02	        9.045461e+02	        9.045461e+02	        9.045130e+02	        9.045130e+02	        9.045130e+02	        9.043830e+02	        9.042801e+02	
         3	        9.045504e+02	        9.045504e+02	        9.045504e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	        9.040126e+02	
         4	        9.049559e+02	        9.048853e+02	        9.048312e+02	        9.048312e+02	        9.046344e+02	        9.046344e+02	        9.046344e+02	        9.046344e+02	        9.046344e+02	        9.043527e+02	        9.043527e+02	        9.043527e+02	        9.043527e+02	        9.039668e+02	        9.039668e+02	        9.039668e+02	        9.039668e+02	        9.039668e+02	        9.039668e+02	
         5	        9.049855e+02	        9.048735e+02	        9.048293e+02	        9.048293e+02	        9.048293e+02	        9.048293e+02	        9.042014e+02	        9.042014e+02	        9.042014e+02	        9.042014e+02	        9.039820e+02	        9.039820e+02	        9.039820e+02	        9.039820e+02	        9.039820e+02	        9.039820e+02	        9.039820e+02	        9.039820e+02	        9.039820e+02	
         6	        9.047022e+02	        9.047022e+02	        9.047022e+02	        9.046506e+02	        9.046506e+02	        9.046506e+02	        9.046506e+02	        9.046506e+02	        9.046506e+02	        9.046506e+02	        9.046506e+02	        9.046506e+02	        9.045082e+02	        9.045082e+02	        9.045082e+02	        9.044612e+02	        9.044612e+02	        9.042380e+02	        9.042380e+02	
         7	        9.048422e+02	        9.048422e+02	        9.043767e+02	        9.043767e+02	        9.043767e+02	        9.043767e+02	        9.043767e+02	        9.043767e+02	        9.043767e+02	        9.043767e+02	        9.043767e+02	        9.043055e+02	        9.040758e+02	        9.040758e+02	        9.040758e+02	        9.040758e+02	        9.040758e+02	        9.040758e+02	        9.040758e+02	
         8	        9.049842e+02	        9.047273e+02	        9.047273e+02	        9.047273e+02	        9.047273e+02	        9.047273e+02	        9.047273e+02	        9.047273e+02	        9.047273e+02	        9.047273e+02	        9.039792e+02	        9.039792e+02	        9.039792e+02	        9.039792e+02	        9.039792e+02	        9.039792e+02	        9.039792e+02	        9.039792e+02	        9.039792e+02	
         9	        9.048960e+02	        9.047644e+02	        9.047644e+02	        9.047113e+02	        9.047113e+02	        9.043887e+02	        9.043887e+02	        9.043887e+02	        9.043887e+02	        9.043887e+02	        9.042888e+02	        9.042888e+02	        9.042888e+02	        9.042888e+02	        9.040424e+02	        9.040424e+02	        9.040424e+02	        9.040424e+02	        9.040424e+02	
        10	        9.049698e+02	        9.047100e+02	        9.047100e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.043484e+02	        9.041233e+02	        9.041233e+02	        9.041233e+02	        9.041233e+02	        9.041233e+02	
        11	        9.048745e+02	        9.048745e+02	        9.045158e+02	        9.045158e+02	        9.045158e+02	        9.045158e+02	        9.045158e+02	        9.045158e+02	        9.045158e+02	        9.045158e+02	        9.045158e+02	        9.043089e+02	        9.043089e+02	        9.043089e+02	        9.043089e+02	        9.043089e+02	        9.043089e+02	        9.042943e+02	        9.042943e+02	
        12	        9.046947e+02	        9.046947e+02	        9.046614e+02	        9.046614e+02	        9.046614e+02	        9.046614e+02	        9.046614e+02	        9.046614e+02	        9.046614e+02	        9.046614e+02	        9.045488e+02	        9.042020e+02	        9.042020e+02	        9.042020e+02	        9.042020e+02	        9.042020e+02	        9.042020e+02	        9.042020e+02	        9.042020e+02	
