     % Run	                  15	                  30	                  45	                  60	                  75	                  90	                 105	                 120	                 135	                 150	                 300	                 450	                 600	                 750	                 900	                1050	                1200	                1350	                1500	
         1	        5.062855e+02	        5.061643e+02	        5.061643e+02	        5.061643e+02	        5.061643e+02	        5.061643e+02	        5.061643e+02	        5.061643e+02	        5.061643e+02	        5.061643e+02	        5.049605e+02	        5.047304e+02	        5.047304e+02	        5.047304e+02	        5.047304e+02	        5.046318e+02	        5.046318e+02	        5.046318e+02	        5.045370e+02	
         2	        5.094759e+02	        5.055238e+02	        5.055238e+02	        5.055238e+02	        5.055238e+02	        5.055238e+02	        5.055238e+02	        5.055238e+02	        5.055238e+02	        5.055238e+02	        5.055238e+02	        5.050093e+02	        5.050093e+02	        5.050093e+02	        5.050093e+02	        5.050093e+02	        5.050093e+02	        5.050093e+02	        5.050093e+02	
         3	        5.080462e+02	        5.069494e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	        5.042341e+02	
         4	        5.065026e+02	        5.065026e+02	        5.065026e+02	        5.065026e+02	        5.065026e+02	        5.065026e+02	        5.056325e+02	        5.056325e+02	        5.056325e+02	        5.056325e+02	        5.041548e+02	        5.041548e+02	        5.041548e+02	        5.041044e+02	        5.041044e+02	        5.041044e+02	        5.041044e+02	        5.041044e+02	        5.041044e+02	
         5	        5.083111e+02	        5.083111e+02	        5.057129e+02	        5.051837e+02	        5.051837e+02	        5.051837e+02	        5.051837e+02	        5.051837e+02	        5.051837e+02	        5.051837e+02	        5.051837e+02	        5.051837e+02	        5.044882e+02	        5.044882e+02	        5.033366e+02	        5.033366e+02	        5.033366e+02	        5.033366e+02	        5.033366e+02	
         6	        5.072758e+02	        5.071581e+02	        5.071581e+02	        5.071581e+02	        5.071581e+02	        5.062588e+02	        5.062588e+02	        5.062588e+02	        5.062588e+02	        5.062588e+02	        5.062588e+02	        5.062588e+02	        5.058113e+02	        5.058113e+02	        5.058113e+02	        5.057683e+02	        5.037181e+02	        5.037181e+02	        5.037181e+02	
         7	        5.096408e+02	        5.092587e+02	        5.085354e+02	        5.070288e+02	        5.070288e+02	        5.070288e+02	        5.066248e+02	        5.066248e+02	        5.066248e+02	        5.066248e+02	        5.045603e+02	        5.045603e+02	        5.045603e+02	        5.045603e+02	        5.045603e+02	        5.045603e+02	        5.041800e+02	        5.041800e+02	        5.041800e+02	
         8	        5.084303e+02	        5.081786e+02	        5.061336e+02	        5.061336e+02	        5.061336e+02	        5.061336e+02	        5.061336e+02	        5.061336e+02	        5.061336e+02	        5.061336e+02	        5.061336e+02	        5.058243e+02	        5.057622e+02	        5.057622e+02	        5.054402e+02	        5.052344e+02	        5.052344e+02	        5.052344e+02	        5.052344e+02	
         9	        5.046522e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	        5.032859e+02	
        10	        5.069053e+02	        5.069053e+02	        5.069053e+02	        5.069053e+02	        5.062543e+02	        5.062543e+02	        5.062543e+02	        5.062543e+02	        5.062543e+02	        5.062543e+02	        5.051398e+02	        5.051398e+02	        5.046117e+02	        5.046117e+02	        5.046117e+02	        5.046117e+02	        5.046117e+02	        5.046117e+02	        5.042797e+02	
