%count	x
15	75.052982	20.522094	-75.096581	20.378735	37.870621	-92.796389	-60.527890	32.609125	15.770714	-25.891666	-38.666145	-98.075979	-18.565301	7.506638	-3.861293	0.465344	0.511376	-87.644331	-57.869390	-38.991768	-80.248363	-95.505015	-46.228082	-3.166615	77.500724	-6.805506	-0.904986	66.092004	-68.248317	85.112080	
30	75.052982	20.522094	-75.096581	20.378735	37.870621	-92.796389	-60.527890	32.609125	15.770714	-25.891666	-38.666145	-98.075979	-18.565301	7.506638	-3.861293	0.465344	0.511376	-87.644331	-57.869390	-38.991768	-80.248363	-95.505015	-46.228082	-3.166615	77.500724	-6.805506	-0.904986	66.092004	-68.248317	85.112080	
45	-21.651744	-4.684980	38.391576	72.507688	-99.788659	35.468396	-95.527689	-91.851434	94.935947	37.724688	-57.033493	-27.482384	91.444290	-47.889086	-40.547814	-21.112268	-84.225860	-41.472434	51.003856	-82.560512	65.210366	-77.391279	48.278215	58.670733	22.486283	27.652665	91.318649	66.415863	32.475650	-87.816047	
60	-95.941088	-58.876197	57.912163	-15.832417	73.742496	-66.051551	69.118729	-40.148892	-53.973137	54.518295	-44.526434	44.595228	-44.651949	-93.919782	-98.367502	6.883611	-21.946433	-86.019542	88.771566	53.786632	9.396251	52.909951	-2.215100	61.296703	-27.958831	-83.673065	76.430092	53.295968	28.626068	-38.579144	
75	-95.941088	-58.876197	57.912163	-15.832417	73.742496	-66.051551	69.118729	-40.148892	-53.973137	54.518295	-44.526434	44.595228	-44.651949	-93.919782	-98.367502	6.883611	-21.946433	-86.019542	88.771566	53.786632	9.396251	52.909951	-2.215100	61.296703	-27.958831	-83.673065	76.430092	53.295968	28.626068	-38.579144	
90	-70.534616	60.328541	26.034090	18.268049	26.949725	-27.692660	57.632821	98.444991	95.888275	44.488434	-9.285067	86.452771	-27.623212	-56.101317	12.284290	-45.125971	-57.374520	-24.925737	45.977469	-2.312629	-51.312671	-99.941645	-39.906656	-65.467260	-62.869881	-48.826504	60.988042	92.061061	-24.289124	-31.137534	
105	-70.534616	60.328541	26.034090	18.268049	26.949725	-27.692660	57.632821	98.444991	95.888275	44.488434	-9.285067	86.452771	-27.623212	-56.101317	12.284290	-45.125971	-57.374520	-24.925737	45.977469	-2.312629	-51.312671	-99.941645	-39.906656	-65.467260	-62.869881	-48.826504	60.988042	92.061061	-24.289124	-31.137534	
120	-70.534616	60.328541	26.034090	18.268049	26.949725	-27.692660	57.632821	98.444991	95.888275	44.488434	-9.285067	86.452771	-27.623212	-56.101317	12.284290	-45.125971	-57.374520	-24.925737	45.977469	-2.312629	-51.312671	-99.941645	-39.906656	-65.467260	-62.869881	-48.826504	60.988042	92.061061	-24.289124	-31.137534	
135	-70.534616	60.328541	26.034090	18.268049	26.949725	-27.692660	57.632821	98.444991	95.888275	44.488434	-9.285067	86.452771	-27.623212	-56.101317	12.284290	-45.125971	-57.374520	-24.925737	45.977469	-2.312629	-51.312671	-99.941645	-39.906656	-65.467260	-62.869881	-48.826504	60.988042	92.061061	-24.289124	-31.137534	
150	-70.534616	60.328541	26.034090	18.268049	26.949725	-27.692660	57.632821	98.444991	95.888275	44.488434	-9.285067	86.452771	-27.623212	-56.101317	12.284290	-45.125971	-57.374520	-24.925737	45.977469	-2.312629	-51.312671	-99.941645	-39.906656	-65.467260	-62.869881	-48.826504	60.988042	92.061061	-24.289124	-31.137534	
