%count	x
5	93.921782	-74.586612	14.693361	-69.826106	85.569743	-10.147671	46.011118	-44.075128	-59.335183	-33.676023	
10	93.921782	-74.586612	14.693361	-69.826106	85.569743	-10.147671	46.011118	-44.075128	-59.335183	-33.676023	
15	93.921782	-74.586612	14.693361	-69.826106	85.569743	-10.147671	46.011118	-44.075128	-59.335183	-33.676023	
20	93.921782	-74.586612	14.693361	-69.826106	85.569743	-10.147671	46.011118	-44.075128	-59.335183	-33.676023	
25	93.921782	-74.586612	14.693361	-69.826106	85.569743	-10.147671	46.011118	-44.075128	-59.335183	-33.676023	
30	93.921782	-74.586612	14.693361	-69.826106	85.569743	-10.147671	46.011118	-44.075128	-59.335183	-33.676023	
35	93.921782	-74.586612	14.693361	-69.826106	85.569743	-10.147671	46.011118	-44.075128	-59.335183	-33.676023	
40	93.921782	-74.586612	14.693361	-69.826106	85.569743	-10.147671	46.011118	-44.075128	-59.335183	-33.676023	
45	-39.140233	48.360812	-69.977494	2.792858	-34.136252	-11.197764	-49.429702	-91.383584	60.539236	-76.621094	
50	-39.140233	48.360812	-69.977494	2.792858	-34.136252	-11.197764	-49.429702	-91.383584	60.539236	-76.621094	
100	35.694375	-76.860591	31.171801	-58.724014	-23.719521	5.755342	78.701928	-45.075203	10.421327	17.642387	
150	-77.961413	-50.366700	-20.608063	-65.449361	61.358914	39.070620	-13.532344	-82.531292	-14.167472	-52.694435	
200	-77.961413	-50.366700	-20.608063	-65.449361	61.358914	39.070620	-13.532344	-82.531292	-14.167472	-52.694435	
250	-77.961413	-50.366700	-20.608063	-65.449361	61.358914	39.070620	-13.532344	-82.531292	-14.167472	-52.694435	
300	-77.961413	-50.366700	-20.608063	-65.449361	61.358914	39.070620	-13.532344	-82.531292	-14.167472	-52.694435	
350	-77.961413	-50.366700	-20.608063	-65.449361	61.358914	39.070620	-13.532344	-82.531292	-14.167472	-52.694435	
400	-77.961413	-50.366700	-20.608063	-65.449361	61.358914	39.070620	-13.532344	-82.531292	-14.167472	-52.694435	
450	-77.961413	-50.366700	-20.608063	-65.449361	61.358914	39.070620	-13.532344	-82.531292	-14.167472	-52.694435	
500	-77.961413	-50.366700	-20.608063	-65.449361	61.358914	39.070620	-13.532344	-82.531292	-14.167472	-52.694435	
