%count	x
5	-79.779605	-72.266484	10.098241	-4.534149	79.539920	-56.595508	-71.435282	63.895618	12.025995	-72.328823	
10	-79.779605	-72.266484	10.098241	-4.534149	79.539920	-56.595508	-71.435282	63.895618	12.025995	-72.328823	
15	-79.779605	-72.266484	10.098241	-4.534149	79.539920	-56.595508	-71.435282	63.895618	12.025995	-72.328823	
20	-22.087649	95.928554	-95.468746	-69.619117	94.227275	-26.880676	-72.943024	92.233511	-44.767825	-42.375551	
25	-22.087649	95.928554	-95.468746	-69.619117	94.227275	-26.880676	-72.943024	92.233511	-44.767825	-42.375551	
30	-22.087649	95.928554	-95.468746	-69.619117	94.227275	-26.880676	-72.943024	92.233511	-44.767825	-42.375551	
35	-22.087649	95.928554	-95.468746	-69.619117	94.227275	-26.880676	-72.943024	92.233511	-44.767825	-42.375551	
40	-22.087649	95.928554	-95.468746	-69.619117	94.227275	-26.880676	-72.943024	92.233511	-44.767825	-42.375551	
45	-22.087649	95.928554	-95.468746	-69.619117	94.227275	-26.880676	-72.943024	92.233511	-44.767825	-42.375551	
50	-22.087649	95.928554	-95.468746	-69.619117	94.227275	-26.880676	-72.943024	92.233511	-44.767825	-42.375551	
100	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
150	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
200	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
250	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
300	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
350	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
400	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
450	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
500	88.584511	53.721330	-83.673567	45.293437	64.902913	90.643638	59.494750	-9.928197	-59.111245	-39.259559	
