%count	x
5	50.259143	-31.622715	56.381010	-0.338563	38.886476	50.290356	-73.518989	-30.341497	-8.630560	44.115138	
10	30.983082	95.106055	-41.551744	-96.519795	63.458649	68.466463	87.498891	-38.922677	31.149892	99.635958	
15	30.983082	95.106055	-41.551744	-96.519795	63.458649	68.466463	87.498891	-38.922677	31.149892	99.635958	
20	30.983082	95.106055	-41.551744	-96.519795	63.458649	68.466463	87.498891	-38.922677	31.149892	99.635958	
25	30.983082	95.106055	-41.551744	-96.519795	63.458649	68.466463	87.498891	-38.922677	31.149892	99.635958	
30	30.983082	95.106055	-41.551744	-96.519795	63.458649	68.466463	87.498891	-38.922677	31.149892	99.635958	
35	30.983082	95.106055	-41.551744	-96.519795	63.458649	68.466463	87.498891	-38.922677	31.149892	99.635958	
40	30.983082	95.106055	-41.551744	-96.519795	63.458649	68.466463	87.498891	-38.922677	31.149892	99.635958	
45	30.983082	95.106055	-41.551744	-96.519795	63.458649	68.466463	87.498891	-38.922677	31.149892	99.635958	
50	-80.727298	0.299251	9.848248	-72.368402	-7.481008	20.868395	79.024511	-41.207557	24.812131	8.641972	
100	22.417895	71.287646	77.853801	-96.492712	44.510351	30.141123	45.032412	-36.660045	54.498113	-6.768129	
150	22.417895	71.287646	77.853801	-96.492712	44.510351	30.141123	45.032412	-36.660045	54.498113	-6.768129	
200	22.417895	71.287646	77.853801	-96.492712	44.510351	30.141123	45.032412	-36.660045	54.498113	-6.768129	
250	22.417895	71.287646	77.853801	-96.492712	44.510351	30.141123	45.032412	-36.660045	54.498113	-6.768129	
300	22.417895	71.287646	77.853801	-96.492712	44.510351	30.141123	45.032412	-36.660045	54.498113	-6.768129	
350	-23.631047	46.973793	82.255632	-67.350953	-68.722116	-29.283028	73.323344	-87.635063	99.208760	-32.221109	
400	-23.631047	46.973793	82.255632	-67.350953	-68.722116	-29.283028	73.323344	-87.635063	99.208760	-32.221109	
450	-23.631047	46.973793	82.255632	-67.350953	-68.722116	-29.283028	73.323344	-87.635063	99.208760	-32.221109	
500	51.857817	22.950434	14.164068	-22.561340	32.493318	-29.133416	99.098798	-67.659415	85.868003	10.256274	
