%count	x
5	78.722687	32.285463	42.454087	75.093630	31.471621	44.600249	66.538322	61.402100	-98.744296	-8.307458	
10	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
15	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
20	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
25	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
30	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
35	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
40	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
45	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
50	-79.373399	-23.297439	-62.378387	25.932293	72.364605	-47.527168	67.891011	45.975061	12.408145	-33.201566	
100	-36.802860	62.608783	-26.990890	64.791638	34.209163	25.190313	57.442306	36.311470	48.773858	-90.922254	
150	63.915102	-39.972974	85.900300	0.757216	34.946935	-37.745823	78.830045	49.028557	-48.934680	-66.826295	
200	63.915102	-39.972974	85.900300	0.757216	34.946935	-37.745823	78.830045	49.028557	-48.934680	-66.826295	
250	63.915102	-39.972974	85.900300	0.757216	34.946935	-37.745823	78.830045	49.028557	-48.934680	-66.826295	
300	63.915102	-39.972974	85.900300	0.757216	34.946935	-37.745823	78.830045	49.028557	-48.934680	-66.826295	
350	-30.941221	-81.123375	80.035249	-19.924903	68.482250	15.004456	75.675177	92.057329	-66.705911	-66.048222	
400	-30.941221	-81.123375	80.035249	-19.924903	68.482250	15.004456	75.675177	92.057329	-66.705911	-66.048222	
450	40.995056	54.425270	81.872898	-10.931927	79.018867	16.931452	36.224772	23.125759	9.621454	-59.974790	
500	40.995056	54.425270	81.872898	-10.931927	79.018867	16.931452	36.224772	23.125759	9.621454	-59.974790	
