%count	x
5	0.212173	22.325405	99.279558	-29.782965	37.456858	10.504069	-21.850167	89.422128	91.924977	-89.585339	
10	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
15	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
20	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
25	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
30	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
35	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
40	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
45	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
50	12.763072	9.209126	43.662493	-34.314360	72.582667	51.814257	-34.476706	-93.518985	68.822017	27.543299	
100	-46.659550	20.268474	48.868246	-6.930193	4.138321	88.469226	-47.783876	80.906300	-24.263603	-22.016524	
150	44.327874	1.108441	16.945232	-26.575869	32.172062	16.020331	2.949780	-5.641020	-61.400988	-77.052136	
200	44.327874	1.108441	16.945232	-26.575869	32.172062	16.020331	2.949780	-5.641020	-61.400988	-77.052136	
250	44.327874	1.108441	16.945232	-26.575869	32.172062	16.020331	2.949780	-5.641020	-61.400988	-77.052136	
300	44.327874	1.108441	16.945232	-26.575869	32.172062	16.020331	2.949780	-5.641020	-61.400988	-77.052136	
350	44.327874	1.108441	16.945232	-26.575869	32.172062	16.020331	2.949780	-5.641020	-61.400988	-77.052136	
400	44.327874	1.108441	16.945232	-26.575869	32.172062	16.020331	2.949780	-5.641020	-61.400988	-77.052136	
450	44.327874	1.108441	16.945232	-26.575869	32.172062	16.020331	2.949780	-5.641020	-61.400988	-77.052136	
500	44.327874	1.108441	16.945232	-26.575869	32.172062	16.020331	2.949780	-5.641020	-61.400988	-77.052136	
