%count	x
5	-53.989801	60.417817	-54.599298	30.396484	-52.523667	16.420011	64.941085	-48.833372	-23.236332	-12.991202	
10	-53.989801	60.417817	-54.599298	30.396484	-52.523667	16.420011	64.941085	-48.833372	-23.236332	-12.991202	
15	-53.989801	60.417817	-54.599298	30.396484	-52.523667	16.420011	64.941085	-48.833372	-23.236332	-12.991202	
20	98.622492	-77.554916	95.697162	28.565772	-13.721011	-37.338652	-86.429189	28.437413	-52.870968	-2.864494	
25	98.622492	-77.554916	95.697162	28.565772	-13.721011	-37.338652	-86.429189	28.437413	-52.870968	-2.864494	
30	98.622492	-77.554916	95.697162	28.565772	-13.721011	-37.338652	-86.429189	28.437413	-52.870968	-2.864494	
35	98.622492	-77.554916	95.697162	28.565772	-13.721011	-37.338652	-86.429189	28.437413	-52.870968	-2.864494	
40	98.622492	-77.554916	95.697162	28.565772	-13.721011	-37.338652	-86.429189	28.437413	-52.870968	-2.864494	
45	98.622492	-77.554916	95.697162	28.565772	-13.721011	-37.338652	-86.429189	28.437413	-52.870968	-2.864494	
50	98.622492	-77.554916	95.697162	28.565772	-13.721011	-37.338652	-86.429189	28.437413	-52.870968	-2.864494	
100	94.721249	-96.132697	-50.794986	-23.103786	18.088862	-23.116822	-7.184970	-7.965972	25.041136	-95.027637	
150	31.652698	3.897766	78.479572	-85.937185	-6.309084	-17.164854	-81.635141	41.283196	-34.965481	-79.680996	
200	31.652698	3.897766	78.479572	-85.937185	-6.309084	-17.164854	-81.635141	41.283196	-34.965481	-79.680996	
250	42.678672	35.771101	-13.388894	-82.830661	-87.818369	25.526567	-36.591506	42.227151	-71.719127	-97.823024	
300	42.678672	35.771101	-13.388894	-82.830661	-87.818369	25.526567	-36.591506	42.227151	-71.719127	-97.823024	
350	42.678672	35.771101	-13.388894	-82.830661	-87.818369	25.526567	-36.591506	42.227151	-71.719127	-97.823024	
400	27.889524	-55.682748	11.172546	-36.792526	30.041343	-55.010298	-70.702433	-15.084521	-51.113374	-66.109064	
450	27.889524	-55.682748	11.172546	-36.792526	30.041343	-55.010298	-70.702433	-15.084521	-51.113374	-66.109064	
500	87.212126	-39.410933	-27.791494	-31.158047	-94.465969	12.120094	18.901257	-99.712781	-93.154088	-55.491213	
