%count	x
5	34.412500	73.858164	81.908878	-41.855143	89.602907	-13.165742	-41.474200	-99.909494	72.770035	-3.420954	
10	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
15	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
20	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
25	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
30	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
35	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
40	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
45	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
50	64.185178	60.626219	-14.751397	23.370111	-25.959999	-6.997920	98.498158	-3.643839	30.093000	11.063549	
100	84.966715	95.951954	95.911261	-71.330462	10.753318	-65.481892	31.653953	-58.347367	99.862122	43.379509	
150	84.966715	95.951954	95.911261	-71.330462	10.753318	-65.481892	31.653953	-58.347367	99.862122	43.379509	
200	84.966715	95.951954	95.911261	-71.330462	10.753318	-65.481892	31.653953	-58.347367	99.862122	43.379509	
250	84.966715	95.951954	95.911261	-71.330462	10.753318	-65.481892	31.653953	-58.347367	99.862122	43.379509	
300	84.966715	95.951954	95.911261	-71.330462	10.753318	-65.481892	31.653953	-58.347367	99.862122	43.379509	
350	84.966715	95.951954	95.911261	-71.330462	10.753318	-65.481892	31.653953	-58.347367	99.862122	43.379509	
400	45.228446	23.349928	91.576396	-67.193974	-2.933751	3.994732	75.499625	-24.960333	39.788312	24.023281	
450	45.228446	23.349928	91.576396	-67.193974	-2.933751	3.994732	75.499625	-24.960333	39.788312	24.023281	
500	45.228446	23.349928	91.576396	-67.193974	-2.933751	3.994732	75.499625	-24.960333	39.788312	24.023281	
