%count	x
5	6.386214	-72.838700	67.057747	-60.521683	-35.746871	83.086143	71.215229	-25.836693	77.104179	-26.977001	
10	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
15	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
20	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
25	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
30	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
35	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
40	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
45	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
50	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
100	74.180338	66.844557	79.187945	-10.959606	74.365839	-53.800338	-42.276825	40.596688	94.936501	8.550005	
150	-5.037325	52.763787	28.164635	51.301658	24.539289	0.587812	5.453508	72.275102	96.385496	83.855508	
200	79.638904	-1.254681	44.008077	-64.719606	27.064223	56.192324	54.007882	30.883260	94.772928	25.039437	
250	79.638904	-1.254681	44.008077	-64.719606	27.064223	56.192324	54.007882	30.883260	94.772928	25.039437	
300	79.638904	-1.254681	44.008077	-64.719606	27.064223	56.192324	54.007882	30.883260	94.772928	25.039437	
350	-48.001776	21.608947	-57.308054	-53.094906	-2.320463	50.422612	-24.568998	22.620829	91.767091	15.964648	
400	-48.001776	21.608947	-57.308054	-53.094906	-2.320463	50.422612	-24.568998	22.620829	91.767091	15.964648	
450	-48.001776	21.608947	-57.308054	-53.094906	-2.320463	50.422612	-24.568998	22.620829	91.767091	15.964648	
500	-48.001776	21.608947	-57.308054	-53.094906	-2.320463	50.422612	-24.568998	22.620829	91.767091	15.964648	
